13	1015
10	861
10	861
10	861
10	861
16	2970
1	2170
1	2170
18	3495
18	3495
19	380
19	380
16	604
12	816
12	816
19	2201
19	2201
9	3308
9	3308
6	3354
6	3354
19	3193
19	3193
5	2925
5	2925
5	2925
10	2794
10	2794
10	2794
10	2794
2	128
2	128
2	128
16	3449
1	805
1	805
15	3374
15	3374
19	2556
19	2556
13	3500
7	25
7	25
7	25
2	3340
2	3340
2	3340
18	1664
18	1664
5	2537
5	2537
5	2537
6	613
6	613
4	3681
4	3681
4	3681
12	3171
12	3171
5	2990
5	2990
5	2990
6	3434
6	3434
10	2065
10	2065
10	2065
10	2065
19	2641
19	2641
1	2269
1	2269
15	2581
15	2581
19	1572
19	1572
17	362
17	362
17	362
17	362
16	3301
15	3392
15	3392
17	1688
17	1688
17	1688
17	1688
6	1286
6	1286
13	1058
4	2132
4	2132
4	2132
1	2437
1	2437
6	2761
6	2761
15	2056
15	2056
11	374
11	374
11	374
18	1118
18	1118
16	3339
16	2718
10	2755
10	2755
10	2755
10	2755
10	637
10	637
10	637
10	637
8	891
8	891
8	891
18	1083
18	1083
2	1337
2	1337
2	1337
10	3673
10	3673
10	3673
10	3673
14	1608
14	1608
4	186
4	186
4	186
4	970
4	970
4	970
8	3183
8	3183
8	3183
3	3915
3	3915
14	1339
14	1339
12	1021
12	1021
3	351
3	351
19	459
19	459
8	1214
8	1214
8	1214
17	2506
17	2506
17	2506
17	2506
12	1073
12	1073
4	2002
4	2002
4	2002
10	1918
10	1918
10	1918
10	1918
14	2033
14	2033
2	971
2	971
2	971
14	3810
14	3810
3	3417
3	3417
15	3890
15	3890
1	2336
1	2336
14	1630
14	1630
2	960
2	960
2	960
0	1255
0	1255
5	2637
5	2637
5	2637
12	3698
12	3698
17	3406
17	3406
17	3406
17	3406
5	426
5	426
5	426
8	3488
8	3488
8	3488
2	1664
2	1664
2	1664
14	272
14	272
12	380
12	380
16	3404
10	1573
10	1573
10	1573
10	1573
9	3442
9	3442
14	2428
14	2428
12	3424
12	3424
13	2653
6	223
6	223
17	2682
17	2682
17	2682
17	2682
18	2205
18	2205
15	1093
15	1093
6	2647
6	2647
8	881
8	881
8	881
10	3231
10	3231
10	3231
10	3231
1	2986
1	2986
14	1158
14	1158
18	3210
18	3210
12	3254
12	3254
19	1517
19	1517
3	1438
3	1438
8	3150
8	3150
8	3150
7	3553
7	3553
7	3553
14	3491
14	3491
3	2348
3	2348
0	2009
0	2009
14	2703
14	2703
4	3360
4	3360
4	3360
16	3810
6	2621
6	2621
18	3815
18	3815
4	1114
4	1114
4	1114
4	2302
4	2302
4	2302
6	2990
6	2990
9	2304
9	2304
8	2869
8	2869
8	2869
1	3872
1	3872
4	275
4	275
4	275
6	782
6	782
11	1840
11	1840
11	1840
13	1383
18	2076
18	2076
15	482
15	482
15	3594
15	3594
10	667
10	667
10	667
10	667
13	2199
1	2823
1	2823
18	134
18	134
5	3427
5	3427
5	3427
18	2942
18	2942
6	3634
6	3634
15	2610
15	2610
12	2014
12	2014
9	1784
9	1784
12	1144
12	1144
14	2892
14	2892
10	2124
10	2124
10	2124
10	2124
15	3168
15	3168
3	2692
3	2692
11	1624
11	1624
11	1624
16	167
4	597
4	597
4	597
12	1578
12	1578
17	1024
17	1024
17	1024
17	1024
1	3915
1	3915
18	316
18	316
11	2057
11	2057
11	2057
0	1346
0	1346
12	432
12	432
17	1752
17	1752
17	1752
17	1752
9	2669
9	2669
13	1908
18	3863
18	3863
6	3761
6	3761
16	2239
13	3710
3	1040
3	1040
19	3415
19	3415
2	1665
2	1665
2	1665
19	999
19	999
8	1101
8	1101
8	1101
2	1967
2	1967
2	1967
6	3662
6	3662
8	1482
8	1482
8	1482
10	3651
10	3651
10	3651
10	3651
13	2734
7	1364
7	1364
7	1364
17	2101
17	2101
17	2101
17	2101
18	3100
18	3100
11	811
11	811
11	811
13	62
2	1084
2	1084
2	1084
15	1716
15	1716
14	741
14	741
9	257
9	257
16	355
12	1121
12	1121
9	2413
9	2413
10	3614
10	3614
10	3614
10	3614
14	485
14	485
12	2730
12	2730
6	2276
6	2276
11	1666
11	1666
11	1666
0	1842
0	1842
1	204
1	204
19	794
19	794
0	2106
0	2106
5	2941
5	2941
5	2941
5	3783
5	3783
5	3783
15	670
15	670
15	3544
15	3544
9	1946
9	1946
5	140
5	140
5	140
3	2168
3	2168
19	3501
19	3501
11	2397
11	2397
11	2397
19	307
19	307
14	2114
14	2114
2	1902
2	1902
2	1902
9	1706
9	1706
3	1300
3	1300
11	2503
11	2503
11	2503
15	413
15	413
17	2602
17	2602
17	2602
17	2602
18	2263
18	2263
14	1485
14	1485
18	276
18	276
6	1933
6	1933
7	1423
7	1423
7	1423
19	3313
19	3313
18	2710
18	2710
10	723
10	723
10	723
10	723
18	3486
18	3486
6	549
6	549
0	1507
0	1507
5	1179
5	1179
5	1179
5	1987
5	1987
5	1987
1	2227
1	2227
0	1178
0	1178
14	2633
14	2633
6	2474
6	2474
4	3674
4	3674
4	3674
17	1134
17	1134
17	1134
17	1134
18	3549
18	3549
5	3359
5	3359
5	3359
16	1302
18	3186
18	3186
7	1073
7	1073
7	1073
10	275
10	275
10	275
10	275
0	1116
0	1116
4	830
4	830
4	830
19	915
19	915
12	252
12	252
14	3788
14	3788
19	3921
19	3921
11	3709
11	3709
11	3709
0	3711
0	3711
12	1335
12	1335
13	1686
6	204
6	204
3	2915
3	2915
9	2727
9	2727
19	1246
19	1246
2	1377
2	1377
2	1377
2	3790
2	3790
2	3790
19	2628
19	2628
18	1388
18	1388
2	3540
2	3540
2	3540
9	780
9	780
11	1280
11	1280
11	1280
7	1628
7	1628
7	1628
7	2395
7	2395
7	2395
16	564
11	2978
11	2978
11	2978
6	306
6	306
6	2138
6	2138
7	2626
7	2626
7	2626
2	2816
2	2816
2	2816
12	2992
12	2992
0	2765
0	2765
0	3100
0	3100
16	2602
17	3283
17	3283
17	3283
17	3283
12	1424
12	1424
0	3473
0	3473
14	3725
14	3725
3	3033
3	3033
15	3302
15	3302
17	1817
17	1817
17	1817
17	1817
9	3671
9	3671
11	2331
11	2331
11	2331
17	368
17	368
17	368
17	368
1	3833
1	3833
17	502
17	502
17	502
17	502
16	3472
7	1164
7	1164
7	1164
5	2298
5	2298
5	2298
13	3075
12	3842
12	3842
13	858
7	2501
7	2501
7	2501
1	3195
1	3195
18	2178
18	2178
0	2491
0	2491
0	1978
0	1978
17	2409
17	2409
17	2409
17	2409
18	2430
18	2430
1	2912
1	2912
1	1135
1	1135
12	967
12	967
0	269
0	269
2	1242
2	1242
2	1242
12	2947
12	2947
3	2796
3	2796
18	1573
18	1573
7	2033
7	2033
7	2033
14	2053
14	2053
18	2691
18	2691
3	3109
3	3109
19	1938
19	1938
15	230
15	230
2	3411
2	3411
2	3411
5	2813
5	2813
5	2813
14	258
14	258
2	795
2	795
2	795
7	142
7	142
7	142
12	3367
12	3367
13	3606
16	186
16	995
13	828
4	744
4	744
4	744
8	2495
8	2495
8	2495
16	442
11	380
11	380
11	380
10	225
10	225
10	225
10	225
1	3646
1	3646
4	1636
4	1636
4	1636
17	534
17	534
17	534
17	534
12	202
12	202
13	1104
9	3114
9	3114
5	3153
5	3153
5	3153
6	3080
6	3080
2	1911
2	1911
2	1911
11	310
11	310
11	310
1	2652
1	2652
6	2506
6	2506
13	3105
3	3311
3	3311
9	558
9	558
7	2455
7	2455
7	2455
6	3077
6	3077
18	2447
18	2447
14	37
14	37
19	396
19	396
15	1058
15	1058
3	3837
3	3837
8	3599
8	3599
8	3599
15	1623
15	1623
14	475
14	475
10	2590
10	2590
10	2590
10	2590
15	90
15	90
18	3639
18	3639
9	3305
9	3305
2	1553
2	1553
2	1553
13	568
15	35
15	35
13	3190
19	477
19	477
7	2124
7	2124
7	2124
0	2536
0	2536
3	120
3	120
1	514
1	514
8	2569
8	2569
8	2569
18	2044
18	2044
10	465
10	465
10	465
10	465
7	3079
7	3079
7	3079
17	3915
17	3915
17	3915
17	3915
8	1050
8	1050
8	1050
5	1073
5	1073
5	1073
19	1429
19	1429
16	3433
5	401
5	401
5	401
6	1128
6	1128
8	3829
8	3829
8	3829
19	869
19	869
15	3035
15	3035
12	547
12	547
19	2650
19	2650
9	873
9	873
6	1669
6	1669
10	110
10	110
10	110
10	110
11	2079
11	2079
11	2079
9	1948
9	1948
19	2460
19	2460
19	929
19	929
8	2474
8	2474
8	2474
9	3772
9	3772
11	1581
11	1581
11	1581
2	996
2	996
2	996
19	3333
19	3333
10	2657
10	2657
10	2657
10	2657
1	2587
1	2587
9	717
9	717
10	3230
10	3230
10	3230
10	3230
5	47
5	47
5	47
6	876
6	876
11	3471
11	3471
11	3471
8	64
8	64
8	64
13	3482
3	1635
3	1635
3	3582
3	3582
12	3204
12	3204
18	898
18	898
8	1016
8	1016
8	1016
13	853
12	1077
12	1077
3	86
3	86
17	421
17	421
17	421
17	421
13	3758
7	846
7	846
7	846
9	2764
9	2764
16	1845
15	457
15	457
1	3116
1	3116
2	1931
2	1931
2	1931
15	3835
15	3835
11	2124
11	2124
11	2124
0	2262
0	2262
0	177
0	177
4	3551
4	3551
4	3551
3	1106
3	1106
8	3197
8	3197
8	3197
15	857
15	857
4	2032
4	2032
4	2032
14	2420
14	2420
0	1146
0	1146
11	2949
11	2949
11	2949
13	353
13	3151
9	3342
9	3342
14	2783
14	2783
13	203
7	3160
7	3160
7	3160
3	2222
3	2222
8	3125
8	3125
8	3125
9	3846
9	3846
12	1189
12	1189
15	3741
15	3741
9	1172
9	1172
16	2351
13	1685
18	1725
18	1725
8	1648
8	1648
8	1648
2	3281
2	3281
2	3281
14	3412
14	3412
7	3772
7	3772
7	3772
9	1447
9	1447
14	3502
14	3502
8	2105
8	2105
8	2105
14	3847
14	3847
0	2691
0	2691
13	761
14	3057
14	3057
0	3045
0	3045
13	650
14	1725
14	1725
18	3494
18	3494
1	3847
1	3847
16	2288
3	1152
3	1152
15	3353
15	3353
11	1853
11	1853
11	1853
8	1373
8	1373
8	1373
16	455
18	1623
18	1623
14	1030
14	1030
14	3557
14	3557
18	710
18	710
3	295
3	295
13	1841
15	1599
15	1599
6	759
6	759
18	536
18	536
19	3708
19	3708
10	2915
10	2915
10	2915
10	2915
4	98
4	98
4	98
10	721
10	721
10	721
10	721
6	1552
6	1552
9	1126
9	1126
0	2762
0	2762
10	1098
10	1098
10	1098
10	1098
2	2227
2	2227
2	2227
15	121
15	121
7	1284
7	1284
7	1284
3	2665
3	2665
0	2581
0	2581
19	2564
19	2564
12	3113
12	3113
18	606
18	606
11	2643
11	2643
11	2643
10	1955
10	1955
10	1955
10	1955
6	896
6	896
1	3240
1	3240
16	777
19	1395
19	1395
3	2568
3	2568
1	3526
1	3526
10	2413
10	2413
10	2413
10	2413
7	3926
7	3926
7	3926
6	1874
6	1874
10	3375
10	3375
10	3375
10	3375
16	934
2	1878
2	1878
2	1878
1	1816
1	1816
11	2364
11	2364
11	2364
13	1362
16	2837
14	1956
14	1956
4	625
4	625
4	625
14	275
14	275
4	1465
4	1465
4	1465
14	2683
14	2683
1	1679
1	1679
14	590
14	590
16	992
16	3756
7	3230
7	3230
7	3230
11	530
11	530
11	530
19	1690
19	1690
3	1234
3	1234
9	2226
9	2226
17	1711
17	1711
17	1711
17	1711
8	552
8	552
8	552
6	667
6	667
3	3347
3	3347
4	1333
4	1333
4	1333
16	1424
15	1978
15	1978
10	3023
10	3023
10	3023
10	3023
6	2529
6	2529
17	2489
17	2489
17	2489
17	2489
7	1572
7	1572
7	1572
19	673
19	673
14	3140
14	3140
9	2155
9	2155
0	1599
0	1599
4	2485
4	2485
4	2485
3	2992
3	2992
2	1006
2	1006
2	1006
10	3798
10	3798
10	3798
10	3798
16	1241
3	3498
3	3498
7	3168
7	3168
7	3168
1	2874
1	2874
9	2353
9	2353
13	673
13	680
14	2297
14	2297
11	2165
11	2165
11	2165
6	727
6	727
14	401
14	401
9	1229
9	1229
8	3275
8	3275
8	3275
3	283
3	283
7	1600
7	1600
7	1600
11	444
11	444
11	444
0	2574
0	2574
9	2814
9	2814
18	1783
18	1783
13	2863
5	747
5	747
5	747
18	318
18	318
0	1172
0	1172
17	2876
17	2876
17	2876
17	2876
9	454
9	454
11	3436
11	3436
11	3436
2	291
2	291
2	291
12	1230
12	1230
16	2202
19	3739
19	3739
0	2615
0	2615
5	1673
5	1673
5	1673
17	1418
17	1418
17	1418
17	1418
16	1148
5	3596
5	3596
5	3596
2	1761
2	1761
2	1761
10	1802
10	1802
10	1802
10	1802
7	1504
7	1504
7	1504
1	2901
1	2901
12	2052
12	2052
9	2466
9	2466
8	2393
8	2393
8	2393
16	2972
10	1953
10	1953
10	1953
10	1953
1	3895
1	3895
2	1506
2	1506
2	1506
1	2496
1	2496
18	3405
18	3405
13	2882
15	1705
15	1705
6	2797
6	2797
8	3490
8	3490
8	3490
2	808
2	808
2	808
9	210
9	210
2	3203
2	3203
2	3203
4	815
4	815
4	815
8	796
8	796
8	796
4	1260
4	1260
4	1260
6	1026
6	1026
13	408
11	1894
11	1894
11	1894
19	3322
19	3322
5	2949
5	2949
5	2949
5	2353
5	2353
5	2353
13	3459
7	1850
7	1850
7	1850
7	3111
7	3111
7	3111
4	2557
4	2557
4	2557
14	1287
14	1287
11	3398
11	3398
11	3398
11	186
11	186
11	186
19	902
19	902
16	3476
15	3855
15	3855
9	2618
9	2618
7	2482
7	2482
7	2482
16	2562
10	263
10	263
10	263
10	263
8	2101
8	2101
8	2101
18	734
18	734
4	1860
4	1860
4	1860
11	1741
11	1741
11	1741
5	1936
5	1936
5	1936
12	2909
12	2909
2	34
2	34
2	34
8	3791
8	3791
8	3791
18	1913
18	1913
14	649
14	649
12	1985
12	1985
13	1553
1	3319
1	3319
7	267
7	267
7	267
4	56
4	56
4	56
2	3504
2	3504
2	3504
11	174
11	174
11	174
16	2035
17	1633
17	1633
17	1633
17	1633
16	1113
9	2799
9	2799
6	1111
6	1111
5	77
5	77
5	77
18	2759
18	2759
5	2039
5	2039
5	2039
15	1422
15	1422
0	2598
0	2598
1	3785
1	3785
2	2307
2	2307
2	2307
10	3258
10	3258
10	3258
10	3258
13	1829
1	335
1	335
16	566
8	3356
8	3356
8	3356
0	2974
0	2974
5	940
5	940
5	940
1	1303
1	1303
14	2661
14	2661
16	402
9	1540
9	1540
15	219
15	219
4	1068
4	1068
4	1068
11	3798
11	3798
11	3798
4	907
4	907
4	907
13	2246
3	2347
3	2347
19	1404
19	1404
1	1601
1	1601
14	3682
14	3682
16	828
4	221
4	221
4	221
4	2604
4	2604
4	2604
2	1929
2	1929
2	1929
8	3748
8	3748
8	3748
8	2287
8	2287
8	2287
5	1765
5	1765
5	1765
12	1151
12	1151
12	998
12	998
18	1032
18	1032
10	2054
10	2054
10	2054
10	2054
16	1656
15	3189
15	3189
10	3013
10	3013
10	3013
10	3013
19	2298
19	2298
18	2658
18	2658
1	989
1	989
11	1345
11	1345
11	1345
5	2664
5	2664
5	2664
1	1064
1	1064
10	3624
10	3624
10	3624
10	3624
9	2898
9	2898
3	395
3	395
11	3251
11	3251
11	3251
16	548
8	41
8	41
8	41
19	3497
19	3497
18	856
18	856
17	3365
17	3365
17	3365
17	3365
10	3844
10	3844
10	3844
10	3844
11	1858
11	1858
11	1858
18	2010
18	2010
15	1608
15	1608
7	158
7	158
7	158
9	3126
9	3126
4	424
4	424
4	424
10	1886
10	1886
10	1886
10	1886
14	3629
14	3629
18	2077
18	2077
3	1764
3	1764
0	2700
0	2700
2	3405
2	3405
2	3405
1	3531
1	3531
13	2591
15	3425
15	3425
8	934
8	934
8	934
0	136
0	136
12	1597
12	1597
7	63
7	63
7	63
7	3266
7	3266
7	3266
5	2203
5	2203
5	2203
5	2133
5	2133
5	2133
8	3556
8	3556
8	3556
0	2775
0	2775
11	3186
11	3186
11	3186
4	3113
4	3113
4	3113
16	3653
4	2902
4	2902
4	2902
10	2594
10	2594
10	2594
10	2594
13	3120
8	1111
8	1111
8	1111
6	1158
6	1158
2	81
2	81
2	81
0	2674
0	2674
14	3771
14	3771
11	3485
11	3485
11	3485
17	1378
17	1378
17	1378
17	1378
11	3529
11	3529
11	3529
4	240
4	240
4	240
8	161
8	161
8	161
7	3095
7	3095
7	3095
7	3549
7	3549
7	3549
7	3617
7	3617
7	3617
11	1956
11	1956
11	1956
5	2040
5	2040
5	2040
14	3248
14	3248
14	3793
14	3793
16	348
15	3157
15	3157
4	1078
4	1078
4	1078
16	1480
18	2646
18	2646
7	690
7	690
7	690
13	656
8	1618
8	1618
8	1618
5	1169
5	1169
5	1169
8	2360
8	2360
8	2360
16	1196
15	1876
15	1876
13	32
1	2873
1	2873
17	65
17	65
17	65
17	65
13	2311
5	2613
5	2613
5	2613
3	2067
3	2067
5	1031
5	1031
5	1031
10	1557
10	1557
10	1557
10	1557
12	2630
12	2630
19	720
19	720
16	1219
4	112
4	112
4	112
10	3292
10	3292
10	3292
10	3292
7	359
7	359
7	359
15	323
15	323
8	1523
8	1523
8	1523
6	320
6	320
10	1923
10	1923
10	1923
10	1923
15	3630
15	3630
12	627
12	627
8	119
8	119
8	119
3	2949
3	2949
3	537
3	537
16	1306
3	2483
3	2483
18	2751
18	2751
10	1666
10	1666
10	1666
10	1666
3	546
3	546
10	646
10	646
10	646
10	646
9	3060
9	3060
7	2771
7	2771
7	2771
8	1273
8	1273
8	1273
11	2040
11	2040
11	2040
14	1535
14	1535
2	794
2	794
2	794
9	1323
9	1323
5	2000
5	2000
5	2000
14	3766
14	3766
19	3872
19	3872
18	1543
18	1543
2	2925
2	2925
2	2925
17	3310
17	3310
17	3310
17	3310
19	3022
19	3022
13	3337
1	2629
1	2629
4	2077
4	2077
4	2077
5	1186
5	1186
5	1186
16	657
18	3235
18	3235
7	2142
7	2142
7	2142
12	470
12	470
8	2087
8	2087
8	2087
4	2431
4	2431
4	2431
17	395
17	395
17	395
17	395
14	3907
14	3907
11	58
11	58
11	58
4	979
4	979
4	979
0	3116
0	3116
18	236
18	236
9	3798
9	3798
6	1341
6	1341
14	1472
14	1472
1	454
1	454
18	3121
18	3121
13	1765
16	580
17	1291
17	1291
17	1291
17	1291
13	720
18	2899
18	2899
19	545
19	545
4	2727
4	2727
4	2727
16	513
14	1812
14	1812
16	767
8	3774
8	3774
8	3774
8	1641
8	1641
8	1641
16	1383
12	3631
12	3631
11	3157
11	3157
11	3157
14	2424
14	2424
9	91
9	91
10	1017
10	1017
10	1017
10	1017
2	1941
2	1941
2	1941
19	3618
19	3618
17	2636
17	2636
17	2636
17	2636
8	1430
8	1430
8	1430
2	2638
2	2638
2	2638
3	663
3	663
12	1972
12	1972
18	2246
18	2246
6	162
6	162
1	3200
1	3200
10	3337
10	3337
10	3337
10	3337
11	3470
11	3470
11	3470
14	3914
14	3914
14	2028
14	2028
13	1234
4	3075
4	3075
4	3075
13	1117
13	1812
11	3265
11	3265
11	3265
17	730
17	730
17	730
17	730
10	447
10	447
10	447
10	447
8	2447
8	2447
8	2447
2	2315
2	2315
2	2315
12	148
12	148
3	1724
3	1724
10	2724
10	2724
10	2724
10	2724
6	3074
6	3074
9	1789
9	1789
5	3886
5	3886
5	3886
12	3318
12	3318
6	481
6	481
4	2097
4	2097
4	2097
5	3825
5	3825
5	3825
18	1553
18	1553
19	1054
19	1054
0	2790
0	2790
14	1902
14	1902
0	1265
0	1265
8	1408
8	1408
8	1408
4	2732
4	2732
4	2732
0	3659
0	3659
17	3255
17	3255
17	3255
17	3255
15	338
15	338
12	1327
12	1327
18	2083
18	2083
4	1369
4	1369
4	1369
3	2591
3	2591
0	2591
0	2591
0	460
0	460
17	2060
17	2060
17	2060
17	2060
11	551
11	551
11	551
9	881
9	881
5	2056
5	2056
5	2056
17	360
17	360
17	360
17	360
13	54
6	2353
6	2353
12	1329
12	1329
8	431
8	431
8	431
18	2703
18	2703
0	792
0	792
1	410
1	410
13	2306
18	2027
18	2027
11	2312
11	2312
11	2312
10	2235
10	2235
10	2235
10	2235
1	3897
1	3897
15	546
15	546
19	363
19	363
12	1668
12	1668
18	2628
18	2628
12	453
12	453
2	3768
2	3768
2	3768
1	1587
1	1587
12	865
12	865
14	1031
14	1031
13	560
13	119
11	2314
11	2314
11	2314
6	1423
6	1423
10	534
10	534
10	534
10	534
2	95
2	95
2	95
19	2017
19	2017
17	3583
17	3583
17	3583
17	3583
19	1551
19	1551
5	1347
5	1347
5	1347
12	1254
12	1254
0	1716
0	1716
6	1228
6	1228
19	389
19	389
9	3801
9	3801
6	1323
6	1323
4	2006
4	2006
4	2006
9	3412
9	3412
15	3865
15	3865
5	3251
5	3251
5	3251
2	261
2	261
2	261
15	1302
15	1302
8	1100
8	1100
8	1100
1	680
1	680
3	3829
3	3829
6	3887
6	3887
5	3481
5	3481
5	3481
16	413
7	1568
7	1568
7	1568
14	1115
14	1115
19	2744
19	2744
11	467
11	467
11	467
16	3885
8	1731
8	1731
8	1731
19	1987
19	1987
13	3087
18	2008
18	2008
6	877
6	877
19	965
19	965
18	383
18	383
0	1543
0	1543
11	3505
11	3505
11	3505
1	2542
1	2542
16	2546
9	3446
9	3446
0	122
0	122
19	2320
19	2320
15	3575
15	3575
15	1723
15	1723
6	1688
6	1688
4	2199
4	2199
4	2199
15	547
15	547
16	3318
5	2750
5	2750
5	2750
1	2128
1	2128
3	1699
3	1699
4	2054
4	2054
4	2054
0	3457
0	3457
12	606
12	606
14	3482
14	3482
0	1641
0	1641
19	3182
19	3182
19	2660
19	2660
13	99
16	1163
0	2062
0	2062
16	2170
10	143
10	143
10	143
10	143
9	80
9	80
1	431
1	431
10	2497
10	2497
10	2497
10	2497
7	894
7	894
7	894
9	2475
9	2475
14	2021
14	2021
3	1451
3	1451
12	2355
12	2355
17	1896
17	1896
17	1896
17	1896
7	3210
7	3210
7	3210
8	2544
8	2544
8	2544
18	2908
18	2908
19	277
19	277
0	3516
0	3516
1	2062
1	2062
6	2788
6	2788
0	2824
0	2824
1	2339
1	2339
13	1294
17	2148
17	2148
17	2148
17	2148
4	3176
4	3176
4	3176
3	2950
3	2950
12	413
12	413
15	3291
15	3291
1	2722
1	2722
16	1004
5	298
5	298
5	298
14	216
14	216
18	3046
18	3046
1	2358
1	2358
17	1704
17	1704
17	1704
17	1704
14	3089
14	3089
10	3269
10	3269
10	3269
10	3269
6	34
6	34
12	1175
12	1175
12	287
12	287
5	149
5	149
5	149
3	3449
3	3449
4	1321
4	1321
4	1321
13	192
7	2479
7	2479
7	2479
2	112
2	112
2	112
1	1972
1	1972
2	3538
2	3538
2	3538
19	1549
19	1549
3	2194
3	2194
10	1531
10	1531
10	1531
10	1531
15	2338
15	2338
1	802
1	802
16	531
8	3442
8	3442
8	3442
10	407
10	407
10	407
10	407
2	3426
2	3426
2	3426
16	1257
13	2722
4	1658
4	1658
4	1658
14	1307
14	1307
15	582
15	582
4	3518
4	3518
4	3518
0	2518
0	2518
15	3058
15	3058
9	3336
9	3336
18	1836
18	1836
2	2614
2	2614
2	2614
16	3171
12	2695
12	2695
5	237
5	237
5	237
10	3123
10	3123
10	3123
10	3123
19	3757
19	3757
7	89
7	89
7	89
12	1253
12	1253
1	3227
1	3227
7	967
7	967
7	967
4	2554
4	2554
4	2554
0	358
0	358
14	3363
14	3363
18	2831
18	2831
6	3128
6	3128
16	1038
14	2412
14	2412
12	1325
12	1325
12	2089
12	2089
6	3003
6	3003
12	1169
12	1169
11	2924
11	2924
11	2924
8	2272
8	2272
8	2272
7	3526
7	3526
7	3526
10	969
10	969
10	969
10	969
18	1887
18	1887
9	1051
9	1051
0	3568
0	3568
6	2325
6	2325
3	2669
3	2669
7	1416
7	1416
7	1416
7	1916
7	1916
7	1916
15	2058
15	2058
14	2805
14	2805
5	3879
5	3879
5	3879
11	824
11	824
11	824
2	1378
2	1378
2	1378
8	1371
8	1371
8	1371
8	1477
8	1477
8	1477
7	2930
7	2930
7	2930
10	2668
10	2668
10	2668
10	2668
2	3125
2	3125
2	3125
0	306
0	306
2	2197
2	2197
2	2197
0	1424
0	1424
13	3726
12	348
12	348
1	2835
1	2835
17	1118
17	1118
17	1118
17	1118
0	2116
0	2116
0	2152
0	2152
14	424
14	424
15	3750
15	3750
1	3699
1	3699
5	1588
5	1588
5	1588
19	563
19	563
6	1527
6	1527
0	3409
0	3409
1	3152
1	3152
16	2054
7	465
7	465
7	465
13	2018
5	3160
5	3160
5	3160
3	744
3	744
8	941
8	941
8	941
14	1971
14	1971
12	46
12	46
0	1798
0	1798
9	3436
9	3436
12	3383
12	3383
5	1068
5	1068
5	1068
8	1694
8	1694
8	1694
2	1932
2	1932
2	1932
15	297
15	297
13	2005
5	3628
5	3628
5	3628
15	456
15	456
11	3275
11	3275
11	3275
19	1740
19	1740
10	449
10	449
10	449
10	449
10	1920
10	1920
10	1920
10	1920
7	2170
7	2170
7	2170
5	1268
5	1268
5	1268
18	2105
18	2105
15	2201
15	2201
17	2322
17	2322
17	2322
17	2322
15	953
15	953
13	1854
1	3722
1	3722
3	2051
3	2051
1	3494
1	3494
0	183
0	183
1	3908
1	3908
2	331
2	331
